x y
275	0.25
422	0.35
275	0.21
275	0.25
311	0.25
431	0.49
416	0.25
382	0.76
381	0.77
370	0.5
270	1.07
426	4.71
248	1.96
431	4.11
108	4.7
106	3.77
255	5.16
123	6.38
200	4.14
406	3.39
108	1.3
420	10.62
145	9.62
366	8.04
108	10.8
354	4.04
383	1.54
432	4.06
421	2.3
369	2.14
331	8.75
170	8.51
123	4.97
426	4.41
138	2.57
424	3.88
298	0.77
