x y
170	0.25
102	0.35
170	0.21
170	0.25
167	0.25
102	0.49
88	0.25
97	0.76
97	0.77
103	0.5
174	1.07
103	4.71
187	1.96
102	4.11
388	4.7
311	3.77
222	5.16
326	6.38
171	4.14
91	3.39
388	1.3
99	10.62
243	9.62
124	8.04
388	10.8
99	4.04
92	1.54
104	4.06
105	2.3
84	2.14
156	8.75
189	8.51
126	4.97
103	4.41
220	2.57
96	3.88
158	0.77
