x y
6237	0.25
10618	0.35
6237	0.21
6237	0.25
6482	0.25
10744	0.49
10281	0.25
9797	0.76
9622	0.77
8831	0.5
5941	1.07
10719	4.71
6344	1.96
10744	4.11
1039	4.7
1075	3.77
5688	5.16
1228	6.38
2908	4.14
10136	3.39
1039	1.3
10546	10.62
1921	9.62
8707	8.04
1039	10.8
9184	4.04
9727	1.54
10754	4.06
10640	2.3
7135	2.14
7057	8.75
1377	8.51
1161	4.97
10719	4.41
1289	2.57
10530	3.88
6321	0.77
